code,name,address,city,email,phone,website
USA1674,"PurrHaven, Inc.",,,purrhaven@gmail.com,,http://www.purrhaven.org/
USA1676,Saving Grace Animal Rescue of Maryland,,,info@savinggraceanimalrescuemd.com,,https://www.savinggraceanimalrescuemd.com/
USA1678,Lizzys Lodge,,,lizzyslodgerescue@gmail.com,,https://www.lizzyslodgerescue.org/
USA1683,Montgomery County SPCA,,,webmaster@mcspca.org,,http://www.mcspca.org/default.asp
USA1684,Cocker Spaniel Adoption Center,,,information@cockeradoptions.org,,https://cockeradoptions.org/
USA1685,Double Dog Dare Rescue,,,info@dddrescue.org,,https://doubledogdarerescue.org/
USA1686,Reach Out Rescue & Resources,,,rorrcanine@gmail.com,,https://www.reachoutrescue.org/
USA1687,The Humane Way Animal Rescue,,,thehumanewayrescue@gmail.com,,https://thehumanewayanimalrescue.org/
USA1688,"Rescue Angels of Southern Maryland, Inc.",,,rescueangelssomd@gmail.com,,https://www.rescueangelssomd.com/
USA1689,S&K Feline Furbabies Rescue Inc.,,,skfelinefurbabiesrescueinc@gmail.com,,https://www.skfelinefurbabiesrescue.com/
USA1690,USA - MASSACHUSETTS,,,,,
USA1691,Center for Animal Rescue and Education,,,Caresouthcoast1@gmail.com,,https://www.caresouthcoast.com/
USA1692,"Feline Friends, Inc",,,info@felinefriendsinc.org,,https://felinefriendsinc.org/
USA1693,"GREAT DOG RESCUE NEW ENGLAND,",,,info@gdrne.com,,https://www.gdrne.com/
USA1695,Attleboro Friends of Cats,,,friendsofcats@yahoo.com,,https://www.friendsofcats.net/
USA1696,Friends of Attleboro Animal Shelter,,,AttleboroPets@hotmail.com,,https://faaspets.org/
USA1697,Bosler Humane Society,,,https://www.boslerhs.org/contact.html,,https://www.boslerhs.org/
USA1698,Whiskers of Hope,,,whiskersofhope@gmail.com,,https://whiskersofhope.org/
USA1699,RUFF Tales Rescue,,,info@rufftalesrescue.org,,https://www.rufftalesrescue.org/
USA1701,Black Cat Rescue,,,info@blackcatrescue.com,,https://blackcatrescue.com/
USA1702,Last Hope K9 Rescue,,,info@lasthopek9.org,,https://www.lasthopek9.org/
USA1704,Cavalier Alliance,,,cavalieralliance2014@gmail.com,,http://www.cavalieralliance.org/
USA1705,Animal Rescue Merrimack Valley,,,adoption@armv.org,,https://armv.org/
USA1707,Here Today Adopted Tomorrow Animal Sanctuary,,,smudge@heretodaysanctuary.org,,https://www.heretodaysanctuary.org/
USA1708,"Cat Canton Rescue, Inc.",,,catrescue@catcantonrescue.org,,https://catcantonrescue.org/
USA1709,"Norfolk County Humane Society, Inc.",,,helynspierdowis@gmail.com,,https://www.facebook.com/profile.php?id=100064387941863
USA1710,NESAA (New England Society for Abandoned Animals),,,help@nesaa.org,,https://www.nesaa.org/
USA1711,Happy Tails Pet Rescue,,,info@happytailspetrescue.org,,https://www.happytailspetrescue.org/
USA1712,Halfway Home Cat Rescue Inc,,,Halfwayhomecatrescueinc@gmail.com,,
USA1713,"Animal Advocates, Inc. Nonprofit Spay/Neuter Assistance Program.",,,animaladvocates@comcast.net,,https://www.facebook.com/profile.php?id=100064614582700
USA1714,Odies Place Animal Rescue,,,odiesplace508@gmail.com,,https://www.facebook.com/OdiesPlaceSanctuary/
USA1717,A Helping Paw Humane Society,,,ahelpingpaw@aol.com,,https://www.ahelpingpaw.org/
USA1718,Second Chance Animal Services,,,info@secondchanceanimals.org,,https://www.secondchanceanimals.org/
USA1719,People for Cats,,,info@peopleforcats.org,,https://peopleforcats.org/
USA1720,Massachusetts Humane Society Inc.,,,masshumane@aol.com,,http://masshumane.org/
USA2455,Paws for Life NC,,,info@pawsforlifenc.org,,https://www.pawsforlifenc.org/
USA1724,"PittieLove Rescue, Inc.",,,info@pittieloverescue.org,,https://pittieloverescue.org/
USA1728,Cat Rescue of Marlborough and Hudson,,,info@carmah.org,,https://www.carmah.org/
USA1729,In Honey's Memory,,,Anna@inhoneysmemory.org,,http://www.inhoneysmemory.org/
USA1730,The Ipswich Humane Group,,,ipswichhumanegroup@gmail.com,,http://www.ipswichhumanegroup.org/
USA1731,Second Chance Shelter for Cats,,,secondchanceshelterforcats@gmail.com,,https://www.facebook.com/profile.php?id=100064401985367
USA1732,Volunteer Humane Society,,,catshelter@hotmail.com,,https://www.facebook.com/profile.php?id=100064679377564
USA1733,Northeast Coonhound Rescue,,,necoonhoundrescue@gmail.com,,https://necoonhoundrescue.org/
USA1734,The Pat Brody Shelter for Cats,,,pbs@catsontheweb.org,,
USA1736,New England Brittany Rescue,,,clyk9s@gmail.com,,https://www.nebrittanyrescue.org/
USA1737,Marty's Cat Rescue a Non-Profit Corporation,,,martyscatrescue@gmail.com,,
USA1739,Kitty Connection,,,kc@kittyconnection.net,,https://www.kittyconnection.net/
USA1740,Purr-fect Cat Shelter,,,Purrfectcatshelter@yahoo.com,,https://www.purrfectcatshelter.org/
USA1741,Melrose Humane Society,,,lynnmercier@msn.com,,https://melrosehumanesociety.org/
USA1742,Greyhound Rescue of N.E.,,,adopt@greyhoundrescuene.org,,https://www.greyhoundrescuene.org/
USA1743,North Shore Feline Rescue,,,nsfr@aol.com,,
USA1745,Pug Rescue of New England,,,socialmedia@pugrescueofnewengland.org,,https://pugrescueofnewengland.org/
USA1746,Milton Animal League,,,info@miltonanimalleague.org,,https://www.miltonanimalleague.org/
USA1747,Nantucket Safe Harbor for Animals,,,info@nishanimals.org,,https://www.nishanimals.org/
USA1748,Stray Pets in Need,,,straypetsinneedofmass@gmail.com,,https://straypetsinneed.org/
USA1750,Rescue Inc.,,,hello@rescueinc.dog,,https://www.rescueinc.dog/
USA1751,North Attleborough Animal Shelter,,,fcamara@nattleboro.com,,https://www.facebook.com/NAShelter/
USA1752,Billerica Cat Care Coalition,,,info@billericacatcarecoalition.org,,https://www.billericacatcarecoalition.org/
USA1755,Bay State Animal Cooperative,,,info@baystateanimals.org,,https://www.baystateanimals.org/
USA1756,Neponset Valley Humane Society,,,nvhumanesociety@gmail.com,,https://www.neponsethumane.org/
USA1758,Animal Umbrella,,,annamarietaylor@verizon.net,,http://www.animalumbrella.org/
USA1760,Angelcat Haven-Feline Rescue,,,info@angelcathaven.com,,https://www.angelcathaven.com/
USA1764,Hilltop Humane Society,,,hilltophumane@gmail.com,,http://hilltophumane.org/index.html
USA1768,The Odd Cat Sanctuary MA,,,theoddcatsanctuary@gmail.com,,http://www.theoddcatsanctuary.com/
USA1771,Alliance For Animals,,,allianceforanimals@comcast.net,,
USA1778,"Kitty Angels, Inc.",,,info@kittyangels.org,,https://www.kittyangels.org/
USA1779,SANDY PAWS RESCUE INC.,,,adopt@sandypawsrescue.com,,https://www.sandypawsmv.com/
USA1780,The Cat Connection,,,info@thecatconnection.org,,https://thecatconnection.org/
USA1782,Reptile & Amphibian Refuge Center,,,rescue_center@comcast.net,,https://sites.google.com/view/rnarc/home
USA1783,Angels Helping Animals Worldwide,,,angelshelpinganimalsmv@gmail.com,,https://www.angelshelpinganimalsmv.org/
USA1786,"Forgotten Angels Shelter, Inc.",,,info@forgottenangelsshelter.org,,
USA1787,MassPAWS,,,Masspaws@aol.com,,http://masspaws.org/
USA1788,Woburn Feral Cat Coalition,,,woburncats@gmail.com,,
USA1789,Broken Tail Rescue,,,info@brokentailrescue.org,,https://www.brokentailrescue.org/
USA1791,USA - MICHIGAN,,,,,
USA1792,"Special Animal Friends and Rescue, Inc.",,,info@safarianimalrescue.org,,https://safarianimalrescue.org/
USA1797,Few Steps From Home INC.,,,Dogrescue0146@gmail.com,,
USA1800,The Buster Foundation,,,info@busterdogs.com,,https://busterdogs.com/
USA1802,GreyHeart Greyhound Adoption of Michigan,,,GreyHeartGreyhoundAdoption@gmail.com,,https://www.greyheart.org/
USA1804,Michigan Humane,,,social@michiganhumane.org,,https://www.michiganhumane.org/
USA1805,Make a Difference Rescue,,,makeadifferencerescue@gmail.com,,https://makeadifferencerescue.com/
USA1807,StreetHearts Animal Rescue,,,streethearts.animal.rescue@Gmail.com,,https://www.streetheartsanimalrescue.org/
USA1808,The Life of Fostering Furbabies,,,thelifeoffosteringfurbabies@gmail.com,,http://www.fosteringfurbabies.com/
USA1809,Homeward Bound Rescue League,,,HBRL.Fosters@gmail.com,,http://www.hbrlmi.com/
USA1810,Lend A Helping Paw Shih Tzu Rescue,,,info@lahpstr.com,,https://www.lahpstr.com/
USA1813,New Hope Pet Rescue,,,dogadoption@newhopepetrescue.com,,https://www.newhopepetrescue.com/
USA1814,Paws For The Cause Feral Cat Rescue,,,http://www.pawsforthecauseferalcatrescue.org/contact-us.html,,http://www.pawsforthecauseferalcatrescue.org/
USA1816,Silver Lake Animal Rescue,,,fourhounds@comcast.net,,https://silverlakeanimalrescue.org/
USA1820,Home Fur-Ever Rescue,,,homefurever@comcast.net,,http://homefurever.com/
USA1821,MotorCity Greyhound Rescue,,,motorcitygreyhound@gmail.com,,http://motorcitygreyhoundrescue.org/
USA1822,Rebel Dogs Detroit,,,info@rebeldogsdetroit.com,,https://rebeldogsdetroit.com/
USA1825,"Just Cats, Inc.",,,karren@justcatsinc.org,,https://justcatsinc.org/
USA1827,Michigan Pug Rescue,,,pugluv@michiganpugrescue.com,,https://www.michiganpugrescue.com/
USA1828,Backdoor Friends Purebred Cat Rescue,,,BDFCatRescue@gmail.com,,http://www.backdoorfriendspurebredcatrescue.org/
USA1831,"HELP US, HELP THEM Animal Rescue",,,lendingahelpingpaw313@gmail.com,,https://www.lahpdogrescue.com/
USA1833,Bellwether Harbor,,,contactus@bellwetherharbor.org,,http://www.bellwetherharbor.org/
USA1834,PapAdopters & Placement Service,,,info@papadopters.com,,https://papadopters.com/
USA1835,Lucky Day Animal Rescue,,,https://www.luckydayanimalrescue.org/,,https://www.luckydayanimalrescue.org/
USA1837,CRASH’S LANDING,,,volunteer@crashslanding.org,,https://www.crashslanding.org/
USA1838,Fig and Friends Pet Rescue,,,figandfriendspetrescue@gmail.com,,https://www.figandfriendspetrescue.org/
USA1839,Reuben's Room,,,catrescuereubensroom@gmail.com,,https://reubensroom.org/
USA1841,"TAILS, Inc.",,,tails.grosseile@yahoo.com,,https://tailsgi.org/
USA1844,Furget Us Not Rescue,,,furgetusnotrescue@gmail.com,,https://www.furgetusnotrescue.org/
USA1847,Humane Society of Livingston County,,,henderson.bechtelar@bernhard.com,,http://www.humane-livingston.org/
USA1848,Community Cat Crew,,,erin@gmail.com,,https://communitycatcrew.org/
USA1850,"Malinois and Dutch Shepherd Rescue, Inc.",,,info@madrescueinc.org,,http://www.madrescueinc.org/
USA1859,Best Buddy Pet Rescue,,,bestbuddypetrescue@gmail.com,,https://www.bestbuddypetrescue.com/
USA1860,Animal Placement Bureau,,,info@apbpets.com,,https://apbdogs.org/
USA1862,Guardian Angel Animal Rescue,,,guardian_angel_rescue@hotmail.com,,https://gaarmi.com/
USA1863,Happy Days Dog and Cat Rescue,,,info.hddcr@gmail.com,,https://www.happydaysdogandcatrescue.org/
USA1864,"Last Day Dog Rescue, Inc.",,,ourlastdaydogs@gmail.com,,https://www.lastdaydogrescue.org/
USA1865,Cat Tail Kitties Rescue,,,https://cattailkitties.org/contact-us,,https://cattailkitties.org/
USA1868,Happy Hearts Feline Rescue,,,happyheartsfelinerescue@gmail.com,,http://www.happyheartsfelinerescue.org/
USA1869,Manistee County Humane Society,,,https://homewardboundmanistee.org/contact-us,,https://homewardboundmanistee.org/
USA1872,Humane Society of Monroe County,,,workspace@shantelllc.com,,https://www.monroehumane.com/
USA1876,Cat Tales Rescue Muskegon,,,zzang@comcast.net,,
USA1877,Christine's Critter Cafe Rescue,,,ChristineLea1@yahoo.com,,https://www.facebook.com/CRITTER.CAFE.RESCUE/
USA1882,Lake Haven Rescue,,,info@lakehavenrescue.org,,https://www.lakehavenrescue.org/
USA1883,Forgotten Paws Animal Rescue,,,milospetservices@gmail.com,,
USA1884,Furever Tails Animal Rescue,,,rescue@furevertails.com,,https://www.furevertails.com/
USA1888,Canine Companions Rescue Center,,,ccrcdogs@ccrcdogs.com,,https://www.ccrcdogs.com/
USA1889,Adopt a Friend for Life of SW Michigan,,,afl-president@adoptafriendforlife.org,,https://adoptafriendforlife.org/
USA1890,Advocates For Animal Rights (AFAR),,,Info@MyAFAR.org,,https://www.facebook.com/AdvocatesForAnimalRights.org/
USA1891,The Un-Shelter,,,theunshelter@gmail.com,,https://www.theunshelter.org/
USA1892,Michigan Animal Adoption Network,,,miaan@att.net,,https://michigananimaladoptionnetwork.org/
USA1894,Companion Pet Rescue,,,CPResc@comcast.net,,
USA1895,Heavenly Paws of Michigan,,,rescue@heavenlypawsmi.com,,https://heavenlypawsmi.com/
USA1899,The Cat Connection,,,momcat6369@gmail.com,,https://www.catconnection.org/
USA1901,Michigan Cat Rescue,,,adopt@micatrescue.org,,https://micatrescue.wixsite.com/micatrescue
USA1902,Mason County PAWS,,,paws@masoncountypaws.org,,https://masoncountypaws.org/
USA1903,Cat Tail Acres,,,cattailacressanctuary@gmail.com,,http://www.cattailacres.com/
USA1904,Michigan Animal Crew,,,labuej@comcast.net,,https://www.facebook.com/Michigananimalcrew/
USA1906,ALMOST HOME ANIMAL RESCUE LEAGUE,,,info@almosthomeanimals.org,,https://almosthomeanimals.org/
USA1907,Great Lakes Bully Brigade,,,greatlakesbullybrigade@gmail.com,,https://sites.google.com/view/greatlakesbullybrigade/home
USA1908,K9 Resque,,,k9resque@gmail.com,,https://www.k9resque.org/
USA1909,DETROIT DOG RESCUE,,,support@detroitdogrescue.com,,https://detroitdogrescue.com/
USA1910,Precious Pets Adoption League,,,vinnigrl99@aol.com,,
USA1911,Tigerlily Cat Rescue,,,tigerlilyrescue@aol.com,,
USA1912,PAWS Animal Rescue,,,pawsrescuemail@gmail.com,,http://www.pawsanimalrescue.net/
USA1913,"Little Mews Rescue, Inc",,,littlemews@yahoo.com,,https://littlemews.org/
USA1914,AC PAW – Antrim County Pet & Animal Watch,,,ACpaw-2@torchlake.com,,https://acpaw.org/
USA1915,Cherryland Humane Society,,,info@cherrylandhumane.org,,https://cherrylandhumane.org/
USA1916,H.A.N.D.D.S. to the Rescue,,,handds09@yahoo.com,,https://handdstotherescue.com/
USA1917,Guardians For Animals,,,gfainfo@comcast.net,,https://www.guardiansforanimals.org/
USA1919,Paws for Life Rescue,,,info@pawsforliferescue.org,,https://www.pawsforliferescue.org/
USA1920,Elizabeth Lake Animal Rescue,,,elarmom1@aol.com,,http://elar.www1.50megs.com/
USA1921,Making Miracles Animal Rescue,,,rescueme93@yahoo.com,,https://www.facebook.com/makingmiraclesanimalrescue
USA1922,For The Love of Cats Rescue and Adoption,,,info@locrami.com,,https://www.locrami.com/
USA1925,Claws and Paws Rescue,,,clawsandpawsrescue1@gmail.com,,https://www.clawsandpawsrescue.com/
USA1926,Ogemaw County Humane Society,,,ochs4paws@gmail.com,,
USA1928,Good Karma Puppy Rescue,,,char@adoptgoodkarma.com,,https://adoptgoodkarma.com/
USA1929,WAG Animal Rescue,,,waganimalrescue@yahoo.com,,https://waganimalrescue.com/
USA1931,USA - MINNESOTA,,,,,
USA1935,The Kittens Cradle Ltd.,,,info@thekittenscradle.org,,https://www.thekittenscradle.org/
USA1937,Lake of the Woods Humane                         Society,,,lowhumanesociety@gmail.com,,http://www.lowhumanesociety.com/
USA1939,ACT V Rescue and Rehabilitation,,,info@actvrescue.org,,http://actvrescue.org/
USA1941,Midwest Animal Rescue & Services,,,adoptionatmars@gmail.com,,https://www.midwestanimalrescue.org/
USA1944,Southwest Metro Animal Rescue and Adoption Society,,,swmetroanimalrescue@outlook.com,,https://www.swmetroanimalrescue.org/
USA1947,Animal Humane Society,,,info@animalhumanesociety.org,,https://www.animalhumanesociety.org/
USA1953,Martin County Humane Society,,,pawprints01@hotmail.com,,http://www.mchsofmn.org/
USA1954,"Last Hope, Inc.",,,mail@last-hope.org,,https://last-hope.org/
USA1955,Contented Critters,,,contentedcrittersmn@gmail.com,,https://www.contentedcrittersmn.org/
USA1956,St. Francis of Assisi Animal Rescue,,,stfrancisaar@gmail.com,,https://www.stfrananimal.org/
USA1957,Happy Tails Rescue,,,happy@tailsrescue.org,,https://www.tailsrescue.org/
USA1960,Happy Hound Rescue,,,contact us,,http://happyhoundrescue.org/
USA1962,Precious Animals Worth Saving,,,pawsofjackson@gmail.com,,https://www.pawsofjackson.com/
USA1964,"Gemini Rottweiler and Pitbull Rescue, Inc.",,,wildflower@farmerstel.net,,
USA1966,Mille Lacs County Animal Care & Protection,,,millelacscountyanimalcontrol@gmail.com,,https://www.facebook.com/millelacscountyanimalcontrol/
USA1967,"Pet Project Rescue - Minneapolis, MN",,,Info@PetProjectRescue.com,,https://petprojectrescue.com/
USA1968,Bitty Kitty Brigade,,,info@bittykittybrigade.org,,https://bittykittybrigade.org/
USA1969,Twin Cities Pet Rescue,,,info@twincitiespetrescue.org,,https://twincitiespetrescue.org/
USA1971,Homeward Bound Rescue of MN,,,hbrescuemn@gmail.com,,https://www.homewardboundrescue.com/
USA1974,Coco's Heart Dog Rescue,,,ashley@cocosheartdogrescue.org,,https://www.cocosheartdogrescue.org/
USA1977,S.O.S Rescue Relief Inc,,,theadoptapetshop@gmail.com,,https://www.theadoptapetshop.org/
USA1979,Duke Memorial Redwood Area Animal Shelter,,,adoptashelteranimaltoday@gmail.com,,
USA1982,No Kitten Left Behind-MN,,,amtauer@hotmail.com,,https://www.facebook.com/nokittenleftbehind.mn/
USA1984,"B.A.R.K, Being Advocates for Rescued K9's",,,info@barkmn.org,,https://barkmn.org/
USA1990,Northwoods Humane Society,,,info@northwoodshs.org,,https://northwoodshs.org/
USA1992,USA - MSSISSIPPI,,,,,
USA1993,Amory Humane Society,,,amoryhumane@gmail.com,,https://www.amoryshelter.com/
USA1997,"Shaw Pit Bull Rescue, Inc",,,https://www.shawpitbullrescue.com/contact-us/,,https://www.shawpitbullrescue.com/
USA1999,Hopeful Hearts Animal Rescue,,,mshopefulhearts@gmail.com,,https://hopefulheartsanimalrescue.org/
USA2000,In Defense of Animals,,,media@idausa.org,,https://www.idausa.org/sanctuaries/hope-animal-sanctuary/
USA2001,The Hub City Humane Society,,,hubcityhumsoc@aol.com,,https://www.hubcityhumanesociety.org/under-construction
USA2004,Pretty Kitty TNR,,,PKTNR@PrettyKittyTNR.org,,
USA2007,PALS Rescue Inc.,,,palsrescuems@gmail.com,,https://www.facebook.com/palsrescuems/
USA2010,Drifters’ Place,,,driftersplace@att.net,,https://driftersplace.wordpress.com/
USA2019,USA - MISSOURI,,,,,
USA2020,Angels Left Behind,,,angelsleftbehind@yahoo.com,,https://angelsleftbehind.wixsite.com/website
USA2021,Polk County Humane Society,,,info@polkcountyhumanesociety.org,,https://www.polkcountyhumanesociety.org/
USA2024,Animal Shelter of Linn County,,,linncountyhs@yahoo.com,,http://www.animalshelteroflinncounty.com/index.shtml
USA2029,Barnie's Place Feline Rescue,,,barniesplacefelinerescue@gmail.com,,https://www.barniesplacefelinerescue.org/
USA2030,Second Chance,,,info@columbia2ndchance.org,,https://www.columbia2ndchance.org/
USA2034,Kitten & Puppy Division Adoption Center,,,KittenDivision@gmail.com,,https://kittendivision.com/
USA2036,The Pet Doctor - Cottleville,,,tpdrescue@gmail.com,,https://thepetdoctorinc.com/pet-doctor-rescue/
USA2040,Pet Rescue Network,,,petrescuenetworkstl@gmail.com,,https://petrescuenetworkstl.com/
USA2041,Animals Best Friends,,,rescue@animalsbestfriends.org,,https://www.animalsbestfriends.org/
USA2042,Joplin Humane Society,,,info@joplinhumane.org,,https://www.joplinhumane.org/
USA2043,Another Chance Cat Rescue,,,mherron265@gmail.com,,https://www.facebook.com/AnotherChanceCatRescue/about?ref=page_internal
USA2044,Dogs by Debin,,,dogsbydebin@gmail.com,,https://dogsbydebin.com/
USA2045,KC Pet Project at KCCAC,,,contact@kcpetproject.org,,https://kcpetproject.org/
USA2049,Country Acres Rescue,,,countryacresrescue@gmail.com,,https://countryacresrescue.org/
USA2052,Dogwood Animal Shelter,,,dogwoodshelter@hotmail.com,,https://www.daslakeoftheozarks.com/
USA2147,Above the Notch Humane Society,,,atnhs.email@gmail.com,,https://atnhs.org/
USA2057,Puxico MO Animal Control,,,puxicoanimalcontrol@hotmail.com,,https://www.facebook.com/puxicomoanimalcontrol/
USA2065,Animal Protective Association of Missouri (APA,,,info@apamo.org,,https://apamo.org/
USA2071,Humane Society of Missouri,,,info@hsmo.org,,https://hsmo.org/
USA2073,PET RESCUE SERVICES,,,spayapet@yahoo.com,,https://www.facebook.com/petrescueservices1/
USA2074,STRAY HAVEN Feline Rescue St. Louis,,,info@strayhavenrescue.org,,http://strayhavenrescue.org/
USA2075,The Cat Network,,,info@catnetwork.org,,http://catnetwork.org/
USA2076,Stover Animal Rescue,,,stoveranimalrescue@gmail.com,,https://www.stoveranimalrescue.com/
USA2083,USA - MONTANA,,,,,
USA2085,Last Chance Cat Sanctuary,,,whitetoes@bresnan.net,,https://www.angelfire.com/mt2/lastchancecats/
USA2086,National English Shepherd Rescue,,,https://nesr.info/contact-nesr.php,,https://nesr.info/index.php
USA2088,Bright Eyes Animal Shelter,,,brighteyes@3rivers.net,,http://brighteyesanimalshelter.org/
USA2090,Dedman Foundation,,,dedmanfoundation@gmail.com,,
USA2092,Feral Cat Rescue,,,director@feralcatrescuemt.org,,http://www.feralcatrescuemt.org/
USA2093,Paws to Peaks Rescue,,,pawstopeaksrescue@gmail.com,,https://www.pawstopeaksrescue.com/
USA2094,Wild About Cats Rescue and Sanctuary,,,wacrsmt@gmail.com,,https://www.wildaboutcatsmontana.org/
USA2096,Paws Of Perseverance Bully Breed Rescue,,,pawsofperseverance@gmail.com,,https://www.facebook.com/pawsofperseverance/
USA2104,Rimrock Humane Society,,,admin@rimrockhumanesociety.org,,https://www.rimrockhumanesociety.org/
USA2105,Thompson River Animal Care Shelte,,,shelter@pet-tracs.com,,http://www.pet-tracs.com/
USA2106,USA - NEBRASKA,,,,,
USA2107,Ashland Dog Pound Foundation,,,ashlandnedog@gmail.com,,https://www.facebook.com/AshlandDogPound/
USA2108,Hearts United for Animals,,,hua@hua.org,,https://www.facebook.com/heartsunitedforanimals/
USA2109,Aurora Adopt-A-Pet,,,aaapet2738@gmail.com,,http://www.auroraadoptapet.org/
USA2115,Nebraska & Iowa Italian Greyhound Rescue (IGRF),,,neigrescue@gmail.com,,
USA2116,Nebraska No Kill Canine Rescue (NNKCR),,,info@nebraskanokill.org,,https://www.nebraskanokill.org/
USA2117,Revolution Rescue,,,Info@revolutionrescue.com,,http://www.revolutionrescue.com/
USA2125,USA - NEVADA,,,,,
USA2129,CARES Coalition,,,carescoalition@yahoo.com,,
USA2130,Pet Network Humane Society,,,info@petnetwork.org,,http://www.petnetwork.org/
USA2131,Friends for Life Humane Society,,,friendsforlifehumanesociety@gmail.com,,http://www.friendsforlifehumanesociety.org/
USA2132,Heaven Can Wait Animal Society,,,dogs@hcws.org,,
USA2134,Las Vegas Valley Humane Society,,,info@lvvhumane.org,,https://www.lvvhumane.org/
USA2137,Desert Haven Animal Society,,,deserthavenanimalsociety@gmail.com,,https://www.facebook.com/deserthavenanimalsociety/
USA2138,Yerington Animal Shelter,,,animalshelter@yerington.net,,
USA2139,USA - NEW HAMPSHIRE,,,,,
USA2143,Sullivan County Humane Society,,,sullivanhumane@hotmail.com,,https://www.sullivancountyhumanesociety.org/
USA2145,Greater Derry Humane Society Inc.,,,contact@derryhumanesociety.com,,
USA2148,"Bare Paws Rescue, Inc.",,,barepawsrescue@yahoo.com,,https://www.barepawsrescue.org/
USA2149,FuRRR Feline Rescue,,,https://furrr.org/contact-us/,,https://furrr.org/
USA2150,Seacoast Area Feline Education & Rescue,,,info@safercats.com,,https://www.safercats.com/
USA2153,All Better Pets,,,allbetterpets@gmail.com,,
USA2157,Pet Tails Rescue,,,info@pettailsrescue.org,,https://www.pettailsrescue.com/
USA2159,Feline Friends,,,felinefral@gmail.com,,
USA2161,Cat Tales Rescue,,,info@cattalesnh.org,,https://www.cattalesnh.org/
USA2165,"Kitty Angels, Inc.",,,info@kittyangels.org,,https://www.kittyangels.org/
USA2166,USA - NEW JERSEY,,,,,
USA2167,Hudson County Animal League,,,hcalnj@gmail.com,,https://www.hcalnj.org/
USA2168,"ONe Love Animal rescue Group, Inc.",,,https://oneloveanimalrescue.org/contact/,,https://oneloveanimalrescue.org/
USA2173,Burlington County Animal Alliance of New Jersey (BCAA of NJ),,,slc0606z@aol.com,,https://bcaaofnj.org/
USA2174,Rescue Haven Foundation,,,info@rescuehaven.org,,https://rescuehaven.org/
USA2176,C.L.A.W.S. Closter Animal Welfare Society,,,clawsadopt@yahoo.com,,https://www.clawsadopt.org/
USA2177,Angel PAWS - Angel Pets Animal Welfare,,,info@angelpaws.org,,https://www.angelpaws.org/homepage.htm
USA2178,Abandoned Angels Animal Rescue,,,Info@abandonedangelsrescue.org,,
USA2179,"Animal Rescue Force, Inc.",,,arforce3@yahoo.com,,https://www.animalrescueforceinc.com/
USA2185,"New Jersey Schnauzer Rescue Network, Inc",,,info@njsrn.org,,http://www.njsrn.org/
USA2186,Mercy Puppy Rescue (MPR),,,sarah@mercypuppyrescue.org,,https://mercypuppyrescue.org/
USA2188,All Fur Love Animal Rescue,,,info@allfurlove.org,,https://www.allfurlove.org/
USA2190,"Cattitude, Inc",,,njcattitude@gmail.com,,https://www.njcattitude.org/cats1.htm
USA2191,AFEW Animal Friends for Education and Welfare,,,afew_pets@comcast.net,,http://www.afewpets.org/
USA2193,Kinnelon Volunteer Animal Shelter,,,shelter@kvasnj.org,,https://www.kinnelonvolunteeranimalshelter.org/
USA2194,Animal Alliance,,,AnimalAlliance@comcast.net,,https://www.animalalliancenj.org/
USA2196,Noah's Ark NJ,,,info@noahsarknj.org,,https://www.facebook.com/NoahsArkNJ/
USA2203,Randall’s Rescue,,,support@randallsrescue.com,,https://randallsrescue.com/
USA2204,Bonaparte's Retreat,,,info@bonapartesretreat.org,,https://www.bonapartesretreat.org/
USA2205,Delaware Valley Second Chance for Animals,,,dvsc4a.inc@gmail.com,,http://www.dvsc4a.org/
USA2206,Wag On Inn Rescue,,,Wagoninnrescue@yahoo.com,,
USA2209,Happy Homes Animal Rescue,,,happyhomesrescue1@gmail.com,,https://www.happyhomesinc.org/
USA2210,Friends for Life Animal Rescue,,,friendsforlifeanimalrescue@gmail.com,,https://www.friendsforlifeanimalrescue.org/
USA2211,Animal Allies,,,AnimalAlly@gmail.com,,
USA2212,Lost Paws Animal Rescue,,,lostpawsrescue@embarqmail.com,,https://www.lostpawsanimalrescue.org/
USA2215,"Randolph Regional Animal Shelter, NJ",,,friends@randolphregionalanimalshelter.org,,https://www.randolphregionalanimalshelter.org/
USA2217,Chance at Life Cat Rescue,,,ChancAtLifeCatRescue@gmail.com,,https://chanceatlifecatrescue.com/
USA2218,Eleventh Hour Rescue,,,mainoffice@ehrdogs.org,,https://www.ehrdogs.org/
USA2220,Secaucus Animal Shelter,,,animalshelter@secaucus.net,,http://sasnj.org/
USA2221,Byram Animal Rescue Kindness Squad,,,https://www.barksinc.com/contact-us,,https://www.barksinc.com/
USA2223,Shore Animal Volunteer Enterprise,,,SAVErescuegroups@gmail.com,,https://save.rescuegroups.org/
USA2225,"Purrfect Angels Cat Rescue, Inc.",,,info@purrfectangels.org,,https://www.purrfectangels.org/
USA2229,FOWA Rescue,,,fowarescue@yahoo.com,,https://fowarescue.org/
USA2233,USA - NEW MEXICO,,,,,
USA2234,Animal Village N.M.,,,animalvillagenm1@gmail.com,,https://www.animalvillagenm.org/
USA2237,People’s Anti Cruelty Association / Albuquerque,,,pacadogs@aol.com,,https://www.nmpaca.org/
USA2239,Peace of Mind Rescue of NM,,,idorescue22@yahoo.com,,http://peaceofmindrescueofnm.org/
