name,city,country,address,postal_code,email,phone,website
CAAWA - Cullman Area Animal Welfare Association,,US +1,,,caawarescue@yahoo.com,,http://www.caawarescue.com/
Wiregrass Humane Society,,US +1,,,whsdothan@gmail.com,,https://www.wiregrasshumanesociety.com/
The Haven,,US +1,,,info@havenforanimals.org,,https://www.havenforanimals.org/
"Pets Are Worth Saving, Inc.",,US +1,,,shoalspaws@gmail.com,,https://shoalspaws.com/
"Wags and Whiskers Mobile, Al.",,US +1,,,Wagsandwhiskersrescuepets@yahoo.com,,https://www.facebook.com/WagsAndWhiskersRescuePets/
God’s Feral Felines,,US +1,,,info@GFFCats.org,,https://www.gffcats.org/
Changing 42 Animal Rescue,,US +1,,,Changing42Rescue@yahoo.com,,https://www.facebook.com/changing42animalrescue/
Pita & Pecan's Animal Refuge,,US +1,,,PitasPlaceARS@gmail.com,,https://www.pitapecans.org/
Two by Two Animal Rescue,,US +1,,,sonya@twobytworescue.com,,https://twobytworescue.com/
Kitty Kat Haven & Rescue,,US +1,,,kittykathaven1@gmail.com,,https://kittykathavenrescue.org/
Friends of Rescue Inc.,,US +1,,,info@forrescue.net,,https://forrescue.net/
Greater Huntsville Humane Society (GHHS),,US +1,,,info@ghhs.org,,https://ghhs.org/
Huntsville Friends of Rabbits,,US +1,,,huntsvillebunnies@hotmail.com,,https://www.huntsvillefriendsofrabbits.com/
Southern Skies Labrador Rescue & Adoption,,US +1,,,info@southernskiesrescue.org,,http://www.southernskiesrescue.org/
"Rockin P Rescue, Inc.",,US +1,,,rockinpadoption@gmail.com,,https://rockinprescue.org/
"Brindlee Mountain Animal Rescue, Inc.",,US +1,,,brindleemountainanimalrescue@gmail.com,,
Chihuahua-Toy Breed Rescue & Retirement - Alabama Chapter,,US +1,,,chihuawa10@msn.com,,
TLC Animal Organization,,US +1,,,info@TLCPaws.org,,http://www.tlcpaws.org/
Adopt A Kitty,,US +1,,,Stephen@adopt-a-kitty.org,,http://adopt-a-kitty.org/
Azalea City Cat Coalition,,US +1,,,susanyoung@azaleacitycats.org,,https://azaleacitycats.org/
Krewe de Rescue,,US +1,,,krewemobile@gmail.com,,https://www.facebook.com/KreweDeRescue/
Mobile SPCA,,US +1,,,mobilespca@mobilespca.org,,https://www.mobilespca.org/
Save a Stray,,US +1,,,info@saveastray.org,,https://www.saveastray.org/
Helping Shepherds of Every Color Rescue,,US +1,,,everycolorrescue@yahoo.com,,https://www.helpingshepherdsofeverycolor.com/
Another Option Cat Rescue (AOCR),,US +1,,,anotheroptioncatrescue@yahoo.com,,http://aocr.weebly.com/
"New Hope Rescue, Inc",,US +1,,,NHRescueInc@gmail.com,,https://www.nhrescue.com/
ASPCI,,US +1,,,aspci.org@gmail.com,,https://www.aspci.org/
East Alabama Humane Society,,US +1,,,eahs4pets@yahoo.com,,https://www.eahs4pets.com/
PCS Pups Dog Rescue,,US +1,,,hello@pcspups.org,,https://www.pcspups.org/
Safe Haven,,US +1,,,melissautech@yahoo.com,,
"ASHR - Alabama Siberian Husky Rescue, Inc.",,US +1,,,info@alsiberianhuskyrescue.com,,
"The Shire Rescue & Sanctuary, Inc.",,US +1,,,theshirerescueandsanctuaryinc@gmail.com,,https://www.shirehaven.org/
Third Coast Animal Rescue,,US +1,,,thirdcoastanimalrescue@gmail.com,,https://www.facebook.com/thirdcoastanimalrescue/
"Challenger's House, Inc.",,US +1,,,challengershouse@mchsi.com,,https://www.facebook.com/challengershouseofficial/
Troy Animal Rescue Project,,US +1,,,troyanimalrescueproject@gmail.com,,https://troyanimalrescueproject.org/
Must Love Paws,,US +1,,,mlpsapps@yahoo.com,,http://mustlovepawsrescue.com/
Callie's Place,,US +1,,,calliesplaceal@gmail.com,,https://www.facebook.com/CalliesPlaceAL/
PAAL - Parowan Animal Assistance League,,US +1,,,paal@parowanutahshelter.org,,
"Underdog Animal Rescue and Rehab-Moab, Utah",,US +1,,,animalcare@underdogrescuemoab.org,,https://underdogrescuemoab.org/
Ivins No-Kill Animal Supporters (INKAS),,US +1,,,inkas4pets@gmail.com,,https://inkas4pets.org/
Four Paws Rescue,,US +1,,,scfourpaws@hotmail.com,,
Nuzzles & Co.,,US +1,,,contact@nuzzlesandco.org,,https://nuzzlesandco.org/
Second Chance for Homeless Pets,,US +1,,,info@utahpetadoptions.org,,https://www.utahpetadoptions.org/
Zion Animal Lovers,,US +1,,,Runzion48@gmail.com,,https://www.facebook.com/zionanimallovers/
"The Animal Rescue and Protection Society, Inc. (TARPS)",,US +1,,,shelter@tarpsanimalsheltervt.org,,http://tarpstheanimalprotectionsociety.blogspot.com/
"Homeward Bound, Addison County’s Humane Society",,US +1,,,Jessica@homewardboundanimals.org,,https://www.homewardboundanimals.org/
Central Vermont Humane Society,,US +1,,,Info@CentralVermontHumane.org,,https://centralvermonthumane.org/
Pope Memorial Frontier Animal Shelter Inc,,US +1,,,animals@fasv.comcastbiz.net,,
Springfield Humane Society,,US +1,,,Spfldhumane@vermontel.net,,https://www.spfldhumane.org/
Monkey Sanctuary,,UK +44,,,info@wildfutures.org,,https://www.monkeysanctuary.org/
Lucy Mackenzie Humane Society,,US +1,,,jstanley@lucymac.org,,https://www.lucymac.org/
Long Trail Canine Rescue,,US +1,,,lisa@longtraildogs.org,,https://longtraildogs.org/
Animal Welfare League of Alexandria,,US +1,,,info@alexandriaanimals.org,,https://alexandriaanimals.org/
King Street Cats,,US +1,,,contact@kingstreetcats.org,,https://www.kingstreetcats.org/
Tails High,,US +1,,,meow@tailshigh.org,,https://www.tailshigh.org/home/
"Til the End of Time Sanctuary, Inc.",,US +1,,,Lauriewalsh5@gmail.com,,https://www.tiltheendoftimesanctuary.com/
Homeward Trails Adoption Center,,US +1,,,info@homewardtrails.org,,https://www.homewardtrails.org/
Lost Dog & Cat Rescue Foundation,,US +1,,,giving@lostdogrescue.org,,https://www.lostdogrescue.org/
"Metro Ferals, Inc.",,US +1,,,,,http://www.metroferals.org/index.htm
SPCA of Northern Virginia,,US +1,,,information@spcanova.org,,https://spcanova.org/
BARK - Bandit's Adoption and Rescue of K-9s (Ashland),,US +1,,,info@barkva.org,,https://www.barkva.org/
Animal HOPE Alliance (AHA),,US +1,,,animalhopealliance@hotmail.com,,https://animalhopealliance.com/
Casey's House,,US +1,,,info@caseyshouse.org,,http://www.caseyshouse.org/
White Bird Appaloosa Horse Rescue,,US +1,,,whitebirdapps@gmail.com,,https://www.whitebirdapps.com/
Country Club Kennels & Training,,US +1,,,countryclubkennels@gmail.com,,https://www.countryclubkennels.com/
Charlottesville Albemarle SPCA,,US +1,,,info@caspca.org,,https://caspca.org/
THEIR VOICE RESCUE,,US +1,,,adopt@theirvoicerescue.org,,https://theirvoicerescue.org/
Prince William County Animal Shelter,,US +1,,,info@pwhumane.org,,https://www.hasn.org/
League for Animal Protection,,US +1,,,lapinformation@aol.com,,
Central Virginia Regional Rescue,,US +1,,,info@cvrrescue.org,,https://www.cvrrescue.org/
Fredericksburg SPCA,,US +1,,,info@fredspca.org,,https://fredspca.org/
Gloucester-Mathews Humane Society (GMHS),,US +1,,,information@gmhumanesociety.org,,https://www.gmhumanesociety.org/
The Cat Corner Inc.,,US +1,,,info@thecatcornerinc.com,,http://www.thecatcornerinc.com/
Roanoke Valley Horse Rescue Inc.,,US +1,,,,,https://www.rvhr.com/wordpress/
Anicira,,US +1,,,harrisonburg@anicira.org,,https://anicira.org/
Cat's Cradle,,US +1,,,catscradle@catscradleva.org,,https://www.catscradleva.org/
Friends of the Northumberland County Animal Shelter,,US +1,,,friendsncas@gmail.com,,https://www.friendsncas.org/
"Cat Adoption and Rescue Efforts, Inc. (C.A.R.E.)",,US +1,,,board@care-cats.org,,https://care-cats.org/
Fancy Cats & Dogs Rescue Team,,US +1,,,info@fancycats.org,,https://fancycats.org/
Equine Rescue League,,US +1,,,bubbasays2@aol.com,,https://www.equinerescueleague.org/
Almost Home PET Adoption Center,,US +1,,,pets@nelsonspca.org,,https://www.nelsonspca.org/
Middleburg Humane Foundation,,US +1,,,admin@middleburghumane.org,,https://www.middleburghumane.org/
Martinsville Henry County SPCA,,US +1,,,shelter@spcamhc.org,,https://www.spcamhc.org/
Friends of Southside SPCA,,US +1,,,info@southsidespca.org,,https://southsidespca.org/
"Feline Foundation of Greater Washington, Inc.",,US +1,,,info@ffgw.org,,https://ffgw.org/
Wolf Trap Animal Rescue,,US +1,,,foster.adopt@wtarescue.com,,
Fauquier SPCA,,US +1,,,fspca@fauquierspca.com,,https://www.fauquierspca.com/
Peninsula SPCA,,US +1,,,megan@peninsulaspca.org,,http://peninsulaspca.org/
Norfolk SPCA Adoption Center & Veterinary Clinics,,US +1,,,adoption@norfolkspca.org,,https://norfolkspca.com/
SPCA Eastern Shore Virginia,,US +1,,,shorespca@gmail.com,,https://www.shorespca.com/
Portsmouth Humane Society,,US +1,,,frontoffice@portsmouthhumanesociety.org,,https://portsmouthhumanesociety.org/
A Forever Home Rescue Foundation,,US +1,,,info@aforeverhome.org,,https://aforeverhome.org/
Atlantic Region Central Border Collie Rescue,,US +1,,,,,https://www.arcbcr.org/
Henrico Humane Society (Richmond),,US +1,,,fundraising@henricohumane.org,,https://www.henricohumane.org/
Richmond Ruff House,,US +1,,,Cindy@RichmondRuffHouse.org,,https://richmondruffhouse.org/home
Richmond SPCA,,US +1,,,info@richmondspca.org,,https://richmondspca.org/
Angels of Assisi,,US +1,,,angels@angelsofassisi.com,,https://www.angelsofassisi.org/
Roanoke Valley SPCA,,US +1,,,mail@rvspca.org,,https://rvspca.org/
Madison-Greene Humane Society,,US +1,,,madisongreenehumanesociety@gmail.com,,https://www.facebook.com/MGHSisHope/
Isle of Wight County Humane Society,,US +1,,,info@iowchs.org,,https://www.iowchs.org/
Stafford SPCA,,US +1,,,Mail@StaffordSPCA.org,,https://staffordspca.org/
The Augusta Regional SPCA,,US +1,,,augustaregionalspca@yahoo.com,,https://arspca.org/
Fluvanna SPCA,,US +1,,,manager@fspca.org,,https://www.fspca.org/
East Coast Canine Alliance (Virginia Beach),,US +1,,,EastCoastK9Alliance@gmail.com,,http://www.eastcoastcaninealliance.com/
"Hope For Life Rescue, Inc",,US +1,,,hopeforliferescue@gmail.com,,https://www.hopeforliferescue.com/
K-9 New Life,,US +1,,,adoptions@k9newlife.org,,https://www.k9newlife.org/
K9 Justice League,,US +1,,,K9JusticeLeague@gmail.com,,https://k9justiceleague.com/
Virginia Beach SPCA,,US +1,,,Info@vbspca.com,,https://vbspca.com/
RappCats,,US +1,,,rappcats@rappcats.org,,https://rappcats.org/
Winchester Area SPCA,,US +1,,,shopmanager@winchesterspca.org,,https://winchesterspca.org/
PAWS of Grays Harbor,,US +1,,,director@pawsgh.org,,https://pawsgh.org/
The Cats Meow,,US +1,,,,,https://www.meowanacortes.org/
Rompin Paws Rescue,,US +1,,,csalvati123@gmail.com,,https://rompinpawsrescue.rescuegroups.org/info/
Wigglin Home Boxer Rescue,,US +1,,,wigglinhomeboxerrescue@gmail.com,,
Saving Great Animals,,US +1,,,information@savinggreatanimals.org,,https://savinggreatanimals.org/
Seattle Humane,,US +1,,,brandon@seattlehumane.org,,https://www.seattlehumane.org/
The Pit Bull Pen,,US +1,,,thepitbullpen@gmail.com,,https://www.thepitbullpen.com/
PAWS of Bremerton,,US +1,,,paws@pawsofbremerton.org,,http://pawsofbremerton.org/
Burien C.A.R.E.S.,,US +1,,,buriencares@gmail.com,,https://www.buriencares.org/
Humane Society of Skagit Valley,,US +1,,,humanesocietyofskagitvalley@gmail.com,,
Camano Animal Shelter Association,,US +1,,,casa@camanoanimalshelter.org,,http://www.camanoanimalshelter.com/
Special Bunny Rescue,,US +1,,,angieso1@earthlink.net,,https://www.specialbunny.org/
Kitty Kat Haven,,US +1,,,kittyhavenwa@gmail.com,,https://kittykathaven.org/
Ragamuffin Ranch,,US +1,,,info@ragamuffinranch.org,,https://www.ragamuffinranch.org/
Colville Valley Animal Sanctuary,,US +1,,,office@cvasanctuary.org,,https://www.cvasanctuary.org/
Another Chance Cat Adoption,,US +1,,,anotherchancecats2007@gmail.com,,https://www.anotherchancecatadoption.org/
Animal Protection Society of Friday Harbor,,US +1,,,shelter@apsfh.com,,https://www.apsfh.com/about-us/mission/
People United for Pets,,US +1,,,info@pupdogrescue.org,,
Benton-Franklin Humane Society,,US +1,,,shelter@bfhs.com,,https://www.bfhs.com/
Dalmatian Rescue of Puget Sound,,US +1,,,rescue@dalmatianrescueofpugetsound.org,,https://dalmatianrescueofpugetsound.com/
Old Dog Haven,,US +1,,,office@olddoghaven.org,,https://olddoghaven.org/
SOUTH PACIFIC COUNTY HUMANE SOCIETY,,US +1,,,spchs330@gmail.com,,https://beachpets.com/
PAWS - Progressive Animal Welfare Society,,US +1,,,socialmedia@paws.org,,https://www.paws.org/
AChance4Cats,,US +1,,,achance4cats@nctv.com,,https://www.facebook.com/profile.php?id=100083134248387
North Beach Paws,,US +1,,,pawsnb@gmail.com,,https://www.northbeachpaws.org/
Animal Foster Care Cat Shelter,,US +1,,,info@animalfostercare.org,,https://www.animalfostercare.org/
N.O. Paws Left Behind Rescue,,US +1,,,,,https://www.nopawsleftbehinddogrescueorovillewa.com/
Adams County Pet Rescue,,US +1,,,adopt@adamscountypetrescue.com,,https://adamscountypetrescue.com/
Olympic Peninsula Humane Society,,US +1,,,info@ophumanesociety.org,,https://www.ophumanesociety.org/
Sunny Sky's Animal Rescue,,US +1,,,sunnyskysanimalrescue@gmail.com,,https://www.sunnyskysshelter.org/
HAVA (Hava Heart),,US +1,,,hava@hava-heart.org,,https://hava-heart.org/
Motley Zoo Animal Rescue,,US +1,,,info@motleyzoo.org,,https://www.motleyzooanimalrescue.org/
Forget Me Not Animal Shelter (Republic),,US +1,,,info@forgetmenotshelter.org,,https://forgetmenotshelter.org/
Pet OverPopulation Prevention,,US +1,,,information@popptricities.org,,https://www.popptricities.org/
Dog Gone Seattle,,US +1,,,adopt@doggoneseattle.org,,https://doggoneseattle.org/
Emerald City Pet Rescue,,US +1,,,info@emeraldcitypetrescue.org,,https://www.emeraldcitypetrescue.org/
FAF (Friends of the Animals Foundation),,US +1,,,info@fafseattle.org,,https://fafseattle.org/
Saving Grace Rescue Inc,,US +1,,,totemra@gmail.com,,https://www.savinggracerescue.com/
Seattle Area Feline Rescue,,US +1,,,info@seattleareafelinerescue.org,,https://www.seattleareafelinerescue.org/
Peninsula Friends of Animals,,US +1,,,pfoa@olypen.com,,https://safehavenpfoa.org/
"Adopt-A-Pet of Shelton, Washington",,US +1,,,adoptapetadoptions@gmail.com,,https://www.adoptapet-wa.org/
Feline Friends of Olympia WA,,US +1,,,info@feline-friends.net,,https://www.facebook.com/FelineFriendsofOlympia/
CJ’s Dog Rescue,,US +1,,,cj@cjsdogrescue.org,,http://cjsdogrescue.org/
The NOAH Center,,US +1,,,info@thenoahcenter.org,,https://www.thenoahcenter.org/
Northwest Boxer Rescue,,US +1,,,info@nwboxerrescue.org,,https://www.nwboxerrescue.org/
Pasado’s Safe Haven,,US +1,,,info@pasadosafehaven.org,,https://www.pasadosafehaven.org/
The Humane Society for Tacoma & Pierce County,,US +1,,,,,https://www.thehumanesociety.org/
"Wags to Riches Animal Rescue and Sanctuary, Inc",,US +1,,,info@WagstoRichesAnimalRescue.org,,https://wagstorichesanimalrescue.org/
Furry Friends,,UK +44,,,TINKERBELL300@ICLOUD.COM,,https://catrescue.dore/
Vashon Island Pet Protectors,,US +1,,,contact@vipp.org,,https://vipp.org/
Silver Cloud Sanctuary,,US +1,,,silvercloudsanctuary@gmail.com,,https://silvercloudcatservices.com/
t's Meow or Never Animal Rescue & Sanctuary,,US +1,,,itsmeowornever@itsmeowornever.org,,https://www.itsmeowornever.org/
9th Life Rescue and Sanctuairy,,US +1,,,killikat@charter.net,,http://9thlifebeta.weebly.com/
Saving Paws,,US +1,,,info@savingpawswi.com,,https://www.savingpaws.com/
Unforgettable Underdogs Dog Rescue,,US +1,,,info@unforgettableunderdogs.org,,https://www.unforgettableunderdogs.org/
Chequamegon Humane Association,,US +1,,,chaadopt@yahoo.com,,https://www.chaadopt.org/
First Friends Animal Rescue,,US +1,,,Pensjackpack1@att.net,,https://www.facebook.com/FirstFriendsAnimalRescue/
Amazing Grace Equine Sanctuary,,US +1,,,agesrescue@gmail.com,,https://www.rescuehorses.org/
Fisher Valley Felines,,US +1,,,info@fishervalleyfelines.com,,http://www.fishervalleyfelines.com/
Fond du Lac Humane Society,,US +1,,,petcare@fdlhumane.org,,https://www.fdlhumane.org/
Green Bay Animal Rescue,,US +1,,,greenbayanimalrescue@gmail.com,,http://greenbayanimalrescue.weebly.com/cat-sanctuary.html
Northwoods Humane Society-Sawyer County,,US +1,,,paws@northwoodshumanesociety.org,,https://www.facebook.com/NorthwoodsHumaneSocietyHaywardWI
St. Croix Animal Friends,,US +1,,,info@scafshelter.org,,https://scafwi.org/
Humane Society of Southern Wisconsin,,US +1,,,adoption@petsgohome.org,,https://www.petsgohome.org/
Kenosha Forgotten Friends,,US +1,,,smajest@wi.rr.com,,https://www.kenoshaforgottenfriends.org/
Kindred Kitties,,US +1,,,info@kindredkitties.org,,https://www.kindredkitties.org/
"Purr-Fect Match Animal Rescue, Inc.",,US +1,,,purrfectmatch13@gmail.com,,https://purrfectmatch.rescuegroups.org/
La Crescent Animal Rescue,,US +1,,,info@lacrescentanimalrescue.com,,https://www.lacrescentanimalrescue.com/
Angel's Wish Pet Adoption and Resource Center,,US +1,,,info@angelswish.org,,https://angelswish.org/
Madison Cat Project,,US +1,,,info@madisoncatproject.org,,https://www.madisoncatproject.org/
Shelter From the Storm Animal,,US +1,,,wis_animalrescue@yahoo.com,,https://www.sftsrescue.org/
Underdog Pet Rescue of Wisconsin,,US +1,,,info@underdogpetrescue.org,,https://www.underdogpetrescue.org/
"Lakeshore Humane Society, Inc.",,US +1,,,info@lakeshorehumane.org,,
Happily Ever After Animal Sanctuary Inc.,,US +1,,,heainfo@aol.com,,
Marshfield Area Pet Shelter,,US +1,,,marshfieldareapetshelter@gmail.com,,https://www.marshfieldpetshelter.org/
Carl W Nelson Animal Shelter,,US +1,,,cwnas@yahoo.com,,http://www.carlnelson.org/
J&R Aquatic Animal Rescue,,US +1,,,adoptions@jraar.org,,https://www.jraar.org/
For Cat’s Sake Cat & Kitten Adoption,,US +1,,,info@forcatssake.org,,http://forcatssake.org/
Lucky Mutts Rescue Adoption Center,,US +1,,,info.luckymuttsrescue@gmail.com,,https://www.luckymuttsrescue.org/
Milwaukee Pets Alive,,US +1,,,contact@milwaukeepetsalive.org,,https://www.milwaukeepetsalive.org/
Rescue Gang,,US +1,,,admin@rescuegang.org,,http://rescuegang.org/
Second Hand Purrs,,US +1,,,secondhandpurrs@gmail.com,,https://www.secondhandpurrs.org/
"Little Orphan's Animal Rescue, Inc.",,US +1,,,loarinc@gmail.com,,https://littleorphansanimalrescue.rescuegroups.org/
Bichon and Little Buddies Rescue,,US +1,,,bichonandlittlebuddies@gmail.com,,https://www.bichonrescues.com/
Yellow Brick Road Rescue & Sanctuary,,US +1,,,loveqmoment@wi.rr.com,,http://www.yellowbrickroadrescue.com/
Valley Cats Cat & Kitten Rescue,,US +1,,,wendy@valleycatsrescue.org,,https://www.valleycatsrescue.org/
Gregory's Gift of Hope,,US +1,,,ggohgeneral@gmail.com,,https://www.ggohinc.com/
NEW PAWSibilities Inc.,,US +1,,,newpawsibilities2@gmail.com,,https://www.newpawsibilities.com/
Affinity Rescue,,US +1,,,,,http://www.affinityrescue.org/
"Columbia County Humane Society Portage, Wisconsin",,US +1,,,savink9s@aol.com,,https://cchswi.org/
Rivers and Bluffs Animal Shelter,,US +1,,,manager@riversandbluffsanimalshelter.org,,https://sites.google.com/riversandbluffsanimalshelter.org/riversandbluffs-org/about-us
H.O.P.E. Safehouse,,US +1,,,hopesafehouse@gmail.com,,https://hopesafehouse.org/index.html
Woof Gang Rescue,,US +1,,,woofgangrescue@gmail.com,,https://www.woofgangrescue.com/
Pitter Patter Animal Rescue Inc.,,US +1,,,pitterpatteranimalrescueinc@ymail.com,,
Specialty Purebred CAT Rescue,,US +1,,,adoptions@purebredcatrescue.org,,https://purebredcatrescue.org/
H.A.R.T. of Wisconsin,,US +1,,,hartofwi@centurytel.net,,
Fetch Wisconsin Rescue,,US +1,,,fetchwirescue@gmail.com,,https://fetchwi.org/
Driftless Humane Society,,US +1,,,driftlesshumane@gmail.com,,https://www.driftlesshumanesociety.com/
Humane Animal Welfare Society - HAWS of Waukesha County,,US +1,,,office@hawspets.org,,https://hawspets.org/
Cat Network,,US +1,,,catassocation@yahoo.com,,https://www.adoptdont.shop/o/621699/cat-network-west-allis-wi
JRs Pups-n-Stuff Animal Rescue,,US +1,,,info@jrspupsnstuff.org,,https://www.jrspupsnstuff.org/
"Feline/Canine Friends, Inc.",,US +1,,,felinecaninefriends80@gmail.com,,https://www.felinecaninefriends.org/
"Community Cat, Inc.",,US +1,,,adoptions@commcat.org,,
Touched By A Paw,,US +1,,,tbapcats@sbcglobal.net,,https://www.touchedbyapaw.org/
City Dogs & City Kitties Rescue,,US +1,,,info@citydogsrescuedc.org,,https://www.citydogsrescuedc.org/
Little Victories Animal Rescue,,US +1,,,info@littlevictories.org,,https://littlevictories.org/
ANIMAL FRIENDS OF BARBOUR COUNTY,,US +1,,,animalfriendsweb@yahoo.com,,http://www.afobcwv.org/
Humane Society of Morgan County West Virginia,,US +1,,,hsmc-wv@peoplepc.com,,https://hsmc-wv.org/
Briggs Animal Adoption Center,,US +1,,,adopt@baacs.org,,https://www.baacs.org/
Kanawha-Charleston Humane Association,,US +1,,,info@adoptcharleston.com,,https://adoptcharleston.com/
"Almost Heaven Golden Retriever Rescue and Sanctuary, Inc. (AHGRRS)",,US +1,,,ahgrr@frontiernet.net,,https://www.almostheaven-golden-retriever-rescue.org/
Marion County West Virginia Humane Society,,US +1,,,mchswvnokillshelter@gmail.com,,https://www.mchswv.com/
"P.U.R.R. West Virginia, People United for Rescue & Rehabilitation",,US +1,,,clarajean@purrwv.org,,https://purrwv.org/
Huntington Cabell Wayne Animal Control Shelter,,US +1,,,hcwanimalcontrolshelter@gmail.com,,https://hcwanimalshelter.com/
Animal Welfare Society of Jefferson County,,US +1,,,awsmanager@awsjc.org,,https://awsjc.org/
Animal Friends of North Central West Virginia,,US +1,,,info@animalfriendswv.com,,http://www.animalfriendswv.org/
Webark Estates,,US +1,,,Dominotiger@AOL.com,,https://www.facebook.com/webarkestates/
Southern WV Animal League,,US +1,,,swvanimalleague@gmail.com,,https://www.facebook.com/swval/
Helping Hand Pet Rescue of West Virginia,,US +1,,,chvychevy1@msn.com,,
"Olive Branch Animal Rescue & Refuge, Inc.",,US +1,,,olivebranchwv@gmail.com,,https://www.olivebranchwv.org/
Black Dog Animal Rescue,,US +1,,,bdar@bdar.org,,http://www.bdar.org/
Paws and Claws Animal Adoption and Care Center Inc.,,US +1,,,pawsandclawsanimals@hotmail.com,,https://pawsandclawsanimals.rescuegroups.org/
Laramie Peak Humane Society,,US +1,,,laramiepeakhumanesociety@gmail.com,,http://www.laramiepeakhumanesociety.org/
Kindness Ranch,,US +1,,,info@kindnessranch.org,,https://kindnessranch.org/
"Pet Pals, Inc",,US +1,,,adoptiondepartment@PetPalsInc.org,,https://petpalsshelter.com/
Jackson/Teton County Animal Shelter,,US +1,,,animalshelter@jacksonwy.gov,,
Paws for Life Animal League,,US +1,,,pawsofriverton@gmail.com,,https://www.pawsforliferiverton.org/
Second Chance Sheridan Cat Rescue,,US +1,,,secondchance@sheridancatrescue.org,,https://sheridancatrescue.org/
Lucky’s Place Animal Shelter and Adoption Center,,US +1,,,info@ahasv.org,,https://www.luckys.place/
"Santuario de Animales San Francisco de Asís, Inc.",,US +1,,,info@sasfapr.org,,https://sasfapr.org/
Battersea Dogs & Cats Home (now known as Battersea),,UK +44,,,info@battersea.org.uk,,http://www.battersea.org.uk/
"Brooke - London, UK",,UK +44,,,info@thebrooke.org,,http://www.thebrooke.org/
"Brooke - Amsterdam, Holland",,UK +44,,,info@brooke.nl,,http://www.thebrooke.org/
"Brooke - Lahore, Pakistan",,UK +44,,,mail@thebrookeindia.org,,http://www.thebrooke.org/
"Brooke - Dakar, Senegal",,UK +44,,,Info.senegal@thebrooke.org,,http://www.thebrooke.org/
Brooke - East Africa,,UK +44,,,brookeea@thebrookeeastafrica.org,,http://www.thebrooke.org/
Brooke - Ethiopia,,UK +44,,,info@thebrookeethiopia.org,,http://www.thebrooke.org/
"Brooke - Kentucky, USA",,UK +44,,,Info@BrookeUSA.org,,http://www.thebrooke.org/
Mayhew Animal Home,,UK +44,,,info@mayhewanimalhome.org,,https://themayhew.org/
Drinking Fountain Assocation.,,UK +44,,,ralph.baber@drinkingfountains.org,,http://drinkingfountains.org/
"World Animal Protection - Chislehurst, Regno Unito",,UK +44,,,info@worldanimalprotection.org,,https://www.worldanimalprotection.org/
"World Animal Protection - Nairobi, Kenya",,UK +44,,,africaenquiries@worldanimalprotection.org,,https://www.worldanimalprotection.org/
"World Animal Protection - NSW, Australia",,UK +44,,,info@worldanimalprotection.org.au,,https://www.worldanimalprotection.org/
"World Animal Protection - Toronto, Canada",,UK +44,,,info@worldanimalprotection.ca,,https://www.worldanimalprotection.org/
"World Animal Protection - Beijing, China",,UK +44,,,info@worldanimalprotection.org.cn,,https://www.worldanimalprotection.org/
"World Animal Protection - Copenaghen, Denmark",,UK +44,,,infola@worldanimalprotection.org,,https://www.worldanimalprotection.org/
"World Animal Protection - New Delhi, India",,UK +44,,,info@worldanimalprotection.org.in,,https://www.worldanimalprotection.org/
"World Animal Protection - Den Haag, Holland",,UK +44,,,info@worldanimalprotection.nl,,https://www.worldanimalprotection.org/
World Animal Protection - UK,,UK +44,,,pressofficer@worldanimalprotection.org.uk,,https://www.worldanimalprotection.org/
Royal Society for the Protection of Birds,,UK +44,,,membership@rspb.org.uk,,https://rspb.org.uk/
African Conservation Foundation,,UK +44,,,,,https://africanconservation.org/
Amphibian and Reptile Conservation Trust,,UK +44,,,enquiries@arc-trust.org,,https://www.arc-trust.org/
Animal Free Research UK,,UK +44,,,hello@animalfreeresearchuk.org,,https://www.animalfreeresearchuk.org/
The Aspinall Foundation,,UK +44,,,,,https://www.aspinallfoundation.org/
Blue Cross (animal charity),,UK +44,,,,,https://www.bluecross.org.uk/
Born Free Foundation,,UK +44,,,info@bornfree.org.uk,,https://www.bornfree.org.uk/
British Divers Marine Life Rescue,,UK +44,,,info@bdmlr.org.uk,,https://bdmlr.org.uk/
British Hen Welfare Trust,,UK +44,,,info@bhwt.co.uk,,https://www.bhwt.org.uk/
British Herpetological Society,,UK +44,,,info@thebhs.org,,https://www.thebhs.org/
British Trust for Ornithology,,UK +44,,,info@bto.org,,https://www.bto.org/
Buttercups Sanctuary for Goats,,UK +44,,,,,https://www.buttercups.org.uk/
Cats Protection (CP),,UK +44,,,giftsinwills@cats.org.uk,,http://www.cats.org.uk/
Uncaged Campaigns,,UK +44,,,,,http://www.uncaged.co.uk/
The Cinnamon Trust,,UK +44,,,,,https://cinnamon.org.uk/cinnamon-trust/
Compassion in World Farming,,UK +44,,,,,https://www.ciwf.org.uk/
Dogs Trust,,UK +44,,,info@dogstrust.org.uk,,https://www.dogstrust.org.uk/#main-content
Elephant Family,,UK +44,,,,,https://elephant-family.org/
Freedom for Animals,,UK +44,,,office@freedomforanimals.org.uk,,https://www.freedomforanimals.org.uk/
Froglife,,UK +44,,,info@froglife.org,,https://www.froglife.org/
Fund for the Replacement of Animals in Medical Experiments,,UK +44,,,hello@frame.org.uk,,https://frame.org.uk/
Hedgehog Care,,UK +44,,,,,https://hedgehogcare.org.uk/
Hillside Animal Sanctuary,,UK +44,,,contact@hillside.org.uk,,https://www.hillside.org.uk/
